us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,8d935951edc1fc2cc9dec8db5fae05c2,dc132f21500d86cd,3ca3576dd74ff65e,1725229171571,1725229171580,9,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:123|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,8d935951edc1fc2cc9dec8db5fae05c2,3ca3576dd74ff65e,c9dec8db5fae05c2,1725229171568,1725229171581,13,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:123|,frontend@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,8dd6f963cb2c574560bf786a96add76b,a3ec02c7d3895c0a,4ce074cb3b706205,1725228732145,1725228732146,1,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:54|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,8dd6f963cb2c574560bf786a96add76b,4646a1e735a376f0,4ce074cb3b706205,1725228732147,1725228732149,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:54|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,8dd6f963cb2c574560bf786a96add76b,4ce074cb3b706205,60bf786a96add76b,1725228732143,1725228732150,7,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:54|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,8dd6f963cb2c574560bf786a96add76b,60bf786a96add76b,,1725228732142,1725228732151,9,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:54|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,8f29ebbd6a94e51f5d816a4d730001e8,0adcdcddfaffa627,e7fc0ab827842fdd,1725229369325,1725229369326,1,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:169|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,8f29ebbd6a94e51f5d816a4d730001e8,df76223c5a289c2f,e7fc0ab827842fdd,1725229369327,1725229369329,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:169|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,8f29ebbd6a94e51f5d816a4d730001e8,e7fc0ab827842fdd,5d816a4d730001e8,1725229369323,1725229369331,8,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:167|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,8f29ebbd6a94e51f5d816a4d730001e8,5d816a4d730001e8,,1725229369322,1725229369332,10,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:167|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,90aeafc8c5d0e44b1b4ed002e7411341,2ff51632c1f304a2,929df673a297d531,1725229819099,1725229819116,17,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:181|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,sslateingress,POST,/cart,90aeafc8c5d0e44b1b4ed002e7411341,1b4ed002e7411341,,1725229818792,1725229819285,493,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:242|,sslateingress@POST@/cart
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,90aeafc8c5d0e44b1b4ed002e7411341,039480e830a944c5,929df673a297d531,1725229819210,1725229819224,14,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:181|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,90aeafc8c5d0e44b1b4ed002e7411341,929df673a297d531,1b4ed002e7411341,1725229818796,1725229819281,485,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:243|,frontend@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,90f92236911578998d2047fbebf5e595,26a9c61678068132,cd00e204d662d2f8,1725228999898,1725228999898,0,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:105|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,90f92236911578998d2047fbebf5e595,432ca277bdfab4a1,cd00e204d662d2f8,1725228999900,1725229000420,520,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:105|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,90f92236911578998d2047fbebf5e595,cd00e204d662d2f8,8d2047fbebf5e595,1725228999896,1725229000439,543,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:105|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,90f92236911578998d2047fbebf5e595,8d2047fbebf5e595,,1725228999895,1725229000446,551,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:105|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,91d68ac1a183b9081353267b5397d607,a2919cd7509aecf7,fc1b560dcdcffc35,1725228885105,1725228885106,1,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:63|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,91d68ac1a183b9081353267b5397d607,62af27c3e7785948,fc1b560dcdcffc35,1725228885107,1725228885109,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:63|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,91d68ac1a183b9081353267b5397d607,fc1b560dcdcffc35,1353267b5397d607,1725228885104,1725228885110,6,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:63|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,91d68ac1a183b9081353267b5397d607,1353267b5397d607,,1725228885103,1725228885111,8,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:63|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,92409fa9bb2aa50cbd47fb507d54a21b,8ff354bb7aa66212,4e0fd4f6cb26a8e3,1725229450287,1725229450292,5,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:184|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,92409fa9bb2aa50cbd47fb507d54a21b,82a96cdcb6bed5ac,4e0fd4f6cb26a8e3,1725229450306,1725229450313,7,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:185|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,92409fa9bb2aa50cbd47fb507d54a21b,4e0fd4f6cb26a8e3,bd47fb507d54a21b,1725229450255,1725229450322,67,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:187|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,92409fa9bb2aa50cbd47fb507d54a21b,bd47fb507d54a21b,,1725229450254,1725229450326,72,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:188|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,928b202bc1f1edf86611b4dc5c524051,f8c93a992035b76f,9441e3e3dafb074c,1725229176202,1725229176203,1,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:123|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,928b202bc1f1edf86611b4dc5c524051,ffba1ad8b3555cc0,9441e3e3dafb074c,1725229176204,1725229176206,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:123|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,928b202bc1f1edf86611b4dc5c524051,9441e3e3dafb074c,6611b4dc5c524051,1725229176201,1725229176207,6,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:123|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,928b202bc1f1edf86611b4dc5c524051,6611b4dc5c524051,,1725229176200,1725229176208,8,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:123|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,92ae89b0740a734bf6648fff1c95ffb1,412c45a216296a4b,78c6e2ed7f0b1fe5,1725229269201,1725229269201,0,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:144|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,92ae89b0740a734bf6648fff1c95ffb1,445384c620413053,78c6e2ed7f0b1fe5,1725229269203,1725229269205,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:143|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,92ae89b0740a734bf6648fff1c95ffb1,78c6e2ed7f0b1fe5,f6648fff1c95ffb1,1725229269199,1725229269206,7,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:144|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,92ae89b0740a734bf6648fff1c95ffb1,f6648fff1c95ffb1,,1725229269198,1725229269207,9,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:144|,sslateingress@POST@/cart
us-east-1,sslateingress,POST,/cart,9448abb07b8c451d1f76b2eaa88562d1,1f76b2eaa88562d1,,1725229158802,1725229158809,7,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:121|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,9448abb07b8c451d1f76b2eaa88562d1,3ff0d68a1732f0e3,daa17813b28d0389,1725229158804,1725229158805,1,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:121|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,9448abb07b8c451d1f76b2eaa88562d1,f44e8ece59f4a21c,daa17813b28d0389,1725229158806,1725229158808,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:121|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,9448abb07b8c451d1f76b2eaa88562d1,daa17813b28d0389,1f76b2eaa88562d1,1725229158803,1725229158809,6,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:121|,frontend@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,94d4b5032b668c462a4d7916579c1df0,4042dcc1c76b7fbc,302a4af35976a9d7,1725229426382,1725229426383,1,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:162|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,94d4b5032b668c462a4d7916579c1df0,4858cdcdce6b0201,302a4af35976a9d7,1725229426384,1725229426386,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:162|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,94d4b5032b668c462a4d7916579c1df0,302a4af35976a9d7,2a4d7916579c1df0,1725229426380,1725229426387,7,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:162|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,94d4b5032b668c462a4d7916579c1df0,2a4d7916579c1df0,,1725229426379,1725229426388,9,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:162|,sslateingress@POST@/cart
us-east-1,sslateingress,POST,/cart,94f71deb501e8e3b885ed636475de54b,885ed636475de54b,,1725229573770,1725229573912,142,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:225|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,94f71deb501e8e3b885ed636475de54b,a1138381989ad977,cc38a0ae3c18e796,1725229573798,1725229573801,3,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:226|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,94f71deb501e8e3b885ed636475de54b,83b92697ed252647,cc38a0ae3c18e796,1725229573894,1725229573899,5,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:233|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,94f71deb501e8e3b885ed636475de54b,cc38a0ae3c18e796,885ed636475de54b,1725229573772,1725229573908,136,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:225|,frontend@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,95005bef7ecac7c259e8700d11cbfc99,cc1cc01fd18a43ff,f350ff7e8eb20196,1725228765177,1725228765178,1,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:55|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,95005bef7ecac7c259e8700d11cbfc99,0279f1d42948105f,f350ff7e8eb20196,1725228765179,1725228765181,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:55|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,95005bef7ecac7c259e8700d11cbfc99,f350ff7e8eb20196,59e8700d11cbfc99,1725228765175,1725228765183,8,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:55|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,95005bef7ecac7c259e8700d11cbfc99,59e8700d11cbfc99,,1725228765174,1725228765184,10,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:55|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,950f61b5b3dd70f75d1db8b827f7a2b3,c8a84689a77d5220,6e17179f3c06a62b,1725229134210,1725229134210,0,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:139|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,950f61b5b3dd70f75d1db8b827f7a2b3,c89d8820cde6f6df,6e17179f3c06a62b,1725229134211,1725229134213,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:139|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,950f61b5b3dd70f75d1db8b827f7a2b3,6e17179f3c06a62b,5d1db8b827f7a2b3,1725229134208,1725229134214,6,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:139|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,950f61b5b3dd70f75d1db8b827f7a2b3,5d1db8b827f7a2b3,,1725229134207,1725229134215,8,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:139|,sslateingress@POST@/cart
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,96cbc3c2a76455299329d455d5dc44a1,7a54ce72848eef24,d8c9f8f9b0fdd862,1725229124452,1725229124453,1,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:118|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,96cbc3c2a76455299329d455d5dc44a1,d8c9f8f9b0fdd862,9329d455d5dc44a1,1725229124449,1725229124454,5,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:118|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,96cbc3c2a76455299329d455d5dc44a1,9329d455d5dc44a1,,1725229124448,1725229124455,7,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:118|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,96cbc3c2a76455299329d455d5dc44a1,9ccec40faa05c548,d8c9f8f9b0fdd862,1725229124450,1725229124450,0,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:118|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,974a0b7dce318b33297b97eb11faf565,5b11e42024a3691b,3060d77a8518b6cd,1725228801441,1725228801443,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:46|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,974a0b7dce318b33297b97eb11faf565,3060d77a8518b6cd,297b97eb11faf565,1725228801438,1725228801444,6,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:46|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,974a0b7dce318b33297b97eb11faf565,297b97eb11faf565,,1725228801437,1725228801444,7,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:46|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,974a0b7dce318b33297b97eb11faf565,dd1676d4d714db60,3060d77a8518b6cd,1725228801439,1725228801440,1,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:46|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,97aee3139878726b5c9bd60f0168d872,7581abfa34d8d54d,4a7cbe3248be6858,1725229214364,1725229214365,1,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:125|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,97aee3139878726b5c9bd60f0168d872,2c3bc3e48910726e,4a7cbe3248be6858,1725229214367,1725229214369,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:125|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,97aee3139878726b5c9bd60f0168d872,4a7cbe3248be6858,5c9bd60f0168d872,1725229214363,1725229214370,7,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:125|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,97aee3139878726b5c9bd60f0168d872,5c9bd60f0168d872,,1725229214361,1725229214370,9,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:125|,sslateingress@POST@/cart
us-east-1,frontend,POST,/cart,97eb7483dbef65c373eb2390b07be5c6,14da3bf87dd7b7de,73eb2390b07be5c6,1725229099422,1725229099431,9,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:125|,frontend@POST@/cart
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,97eb7483dbef65c373eb2390b07be5c6,aaf867af9f6f9603,14da3bf87dd7b7de,1725229099427,1725229099429,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:125|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,sslateingress,POST,/cart,97eb7483dbef65c373eb2390b07be5c6,73eb2390b07be5c6,,1725229099419,1725229099431,12,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:124|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,97eb7483dbef65c373eb2390b07be5c6,0e4f0cc278a3f28e,14da3bf87dd7b7de,1725229099423,1725229099424,1,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:125|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,sslateingress,POST,/cart,981dae1c8dc41b72481ceede442ff268,481ceede442ff268,,1725229301884,1725229301894,10,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:156|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,981dae1c8dc41b72481ceede442ff268,dc8ac95915521863,fcf2b10f9c00fb35,1725229301887,1725229301887,0,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:156|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,981dae1c8dc41b72481ceede442ff268,4265f80baec034b1,fcf2b10f9c00fb35,1725229301890,1725229301892,2,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:156|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,981dae1c8dc41b72481ceede442ff268,fcf2b10f9c00fb35,481ceede442ff268,1725229301886,1725229301893,7,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:156|,frontend@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,98c3516d7f3ae35b408578370a0b8125,759d19c4e9cb90e5,83984e1a5772c517,1725229438304,1725229438320,16,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:152|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,98c3516d7f3ae35b408578370a0b8125,d554ef9bf3092ba5,83984e1a5772c517,1725229438403,1725229438428,25,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:145|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,98c3516d7f3ae35b408578370a0b8125,83984e1a5772c517,408578370a0b8125,1725229438067,1725229438491,424,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:182|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,98c3516d7f3ae35b408578370a0b8125,408578370a0b8125,,1725229438065,1725229438508,443,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:182|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,9a11135dbb19c7288affdaf92d624e68,8a5e1074f3946526,a6598340e9e0cd0a,1725229345385,1725229345388,3,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:143|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,9a11135dbb19c7288affdaf92d624e68,39da167004819c2f,a6598340e9e0cd0a,1725229345399,1725229345404,5,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:142|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,9a11135dbb19c7288affdaf92d624e68,a6598340e9e0cd0a,8affdaf92d624e68,1725229345320,1725229345487,167,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:149|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,9a11135dbb19c7288affdaf92d624e68,8affdaf92d624e68,,1725229345318,1725229345489,171,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:149|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,9a30314bc9aaa4e914195b27776903dc,52b3cbb4f7fdfee2,6e5b64050a7386c6,1725229062099,1725229062099,0,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:92|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,9a30314bc9aaa4e914195b27776903dc,82d85a499c862ac2,6e5b64050a7386c6,1725229062101,1725229062102,1,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:92|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,9a30314bc9aaa4e914195b27776903dc,6e5b64050a7386c6,14195b27776903dc,1725229062098,1725229062103,5,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:92|,frontend@POST@/cart
us-east-1,sslateingress,POST,/cart,9a30314bc9aaa4e914195b27776903dc,14195b27776903dc,,1725229062097,1725229062104,7,0,0,-1,sslateingress@POST@/cart:0|,sslateingress@POST@/cart:92|,sslateingress@POST@/cart
us-east-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,9b9f314e68d5f6e841ba832c754adccc,34e9e37c1538b6cb,2e78b52a827fbf34,1725229481286,1725229481288,2,0,0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:166|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct
us-east-1,cartservice,POST,/hipstershop.CartService/AddItem,9b9f314e68d5f6e841ba832c754adccc,1ac021a3b8b3656f,2e78b52a827fbf34,1725229481294,1725229481299,5,0,0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:164|,cartservice@POST@/hipstershop.CartService/AddItem
us-east-1,frontend,POST,/cart,9b9f314e68d5f6e841ba832c754adccc,2e78b52a827fbf34,41ba832c754adccc,1725229481198,1725229481303,105,0,0,-1,frontend@POST@/cart:0|,frontend@POST@/cart:179|,frontend@POST@/cart
