,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict,endpoint
35311,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,5926ac770524d9ada80149dd6d4b6d15,e8e95eb08c47a6d3,73ab69ff411e6cdd,1727312065518,1727312065521,3,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:225|,paymentservice@POST@/hipstershop.PaymentService/Charge
35389,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,26aa38e68dea80045822f7010e1aedb7,c1fcdff861fe3a85,1cb61b8bc16da565,1727312065801,1727312065919,118,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:204|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
35398,us-west-1,frontend,POST,/cart/checkout,53574d9b00b4db0ec76eb3b32d5acdd7,8ccf91e423ea46e7,c76eb3b32d5acdd7,1727312065099,1727312065306,207,0,0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:256|,frontend@POST@/cart/checkout
35463,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,eab27088ab23a0e01c990d2b2ede5a54,a90455dc2e06e341,53cb02898dd2dd9c,1727312065069,1727312065072,3,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:230|,paymentservice@POST@/hipstershop.PaymentService/Charge
35487,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,00d5e9ec7c66af89da5233622f7472b1,17baeecd7981bccd,88594d4b618fb999,1727312065087,1727312065113,26,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:175|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
35488,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,eab27088ab23a0e01c990d2b2ede5a54,e15522134ec8f5fc,c072f4cb1602c135,1727312065119,1727312065156,37,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:175|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
35519,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,eab27088ab23a0e01c990d2b2ede5a54,051a8f9d4e2aa1be,53cb02898dd2dd9c,1727312065045,1727312065054,9,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:2|,cartservice@POST@/hipstershop.CartService/GetCart:274|,cartservice@POST@/hipstershop.CartService/GetCart
35555,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,26aa38e68dea80045822f7010e1aedb7,f0200753805765cf,b923e57323b4ee8a,1727312065614,1727312065618,4,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:316|,cartservice@POST@/hipstershop.CartService/GetCart
35607,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,eab27088ab23a0e01c990d2b2ede5a54,5a3cb57f4d0ef326,53cb02898dd2dd9c,1727312065084,1727312065086,2,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709546447|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:317|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder
35625,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,26aa38e68dea80045822f7010e1aedb7,46616eca7922ef36,b923e57323b4ee8a,1727312065647,1727312065648,1,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709546389|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:315|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder
35633,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,fee64a4af5858d9d6ca3abca2de24143,2c6dc5a53e14dcac,f981a2382817e49e,1727312065839,1727312065841,2,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709546366|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:298|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder
35643,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,53574d9b00b4db0ec76eb3b32d5acdd7,5f5d6c2b29943691,884349ce2616bcb1,1727312065206,1727312065217,11,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:3|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:255|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation
35669,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,208589c2c09840cfc391d0ba2ef5a6f8,6d76e3c653bef543,59fcd831c969fcc0,1727312066034,1727312066041,7,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:154|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation
35731,us-west-1,sslateingress,POST,/cart/checkout,5926ac770524d9ada80149dd6d4b6d15,a80149dd6d4b6d15,,1727312065472,1727312065583,111,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:255|,sslateingress@POST@/cart/checkout
35744,us-west-1,frontend,POST,/cart/checkout,26aa38e68dea80045822f7010e1aedb7,1cb61b8bc16da565,5822f7010e1aedb7,1727312065600,1727312065926,326,0,0,-1,frontend@POST@/cart/checkout:6|,frontend@POST@/cart/checkout:240|,frontend@POST@/cart/checkout
35809,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,fee64a4af5858d9d6ca3abca2de24143,f981a2382817e49e,20bd567701e681e8,1727312065761,1727312065873,112,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:228|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder
35819,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,d15eb1d27fb4120696f9857f053a46d4,07d7cbf80ab2b8b9,a9db4f3b7d1495c7,1727312065974,1727312066283,309,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:230|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder
35842,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,208589c2c09840cfc391d0ba2ef5a6f8,88371343115ca775,59fcd831c969fcc0,1727312065988,1727312065995,7,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:193|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder
35860,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,26aa38e68dea80045822f7010e1aedb7,d117a7eec1ece01f,b923e57323b4ee8a,1727312065668,1727312065669,1,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:235|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation
35899,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,fee64a4af5858d9d6ca3abca2de24143,cbe03305680bd54f,f981a2382817e49e,1727312065861,1727312065863,2,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:145|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation
35909,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,4063dc38ad64e41d3f36d43682005502,f01eb93840a1f336,e35bc0f45bdb5fdd,1727312066256,1727312066266,10,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:2|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:137|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation
35949,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,fee64a4af5858d9d6ca3abca2de24143,c7db291d228af0a7,f981a2382817e49e,1727312065771,1727312065780,9,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:304|,cartservice@POST@/hipstershop.CartService/GetCart
35956,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,7bc1f03cd1c28b8509859a4305bd5cec,a2bbfb7af196c62f,00b6accdf05d3ff0,1727312066011,1727312066019,8,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:251|,cartservice@POST@/hipstershop.CartService/GetCart
35983,us-west-1,sslateingress,POST,/cart/checkout,26aa38e68dea80045822f7010e1aedb7,5822f7010e1aedb7,,1727312065556,1727312065945,389,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:259|,sslateingress@POST@/cart/checkout
35993,us-west-1,sslateingress,POST,/cart/checkout,4063dc38ad64e41d3f36d43682005502,3f36d43682005502,,1727312066102,1727312066322,220,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:236|,sslateingress@POST@/cart/checkout
36015,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,5926ac770524d9ada80149dd6d4b6d15,06938f1dcd4603df,73ab69ff411e6cdd,1727312065527,1727312065530,3,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:314|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder
36029,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,7bc1f03cd1c28b8509859a4305bd5cec,4a65c8b3cb97da99,00b6accdf05d3ff0,1727312066063,1727312066065,2,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:171|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder
36043,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,5926ac770524d9ada80149dd6d4b6d15,c20a3f304bcae034,73ab69ff411e6cdd,1727312065545,1727312065547,2,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:18446744073709546471|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:236|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation
36066,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,d15eb1d27fb4120696f9857f053a46d4,2d91b909541197f2,07d7cbf80ab2b8b9,1727312066249,1727312066255,6,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:18446744073709546402|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:136|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation
36075,us-west-1,sslateingress,POST,/cart/checkout,fee64a4af5858d9d6ca3abca2de24143,6ca3abca2de24143,,1727312065583,1727312066152,569,0,0,-1,sslateingress@POST@/cart/checkout:2|,sslateingress@POST@/cart/checkout:253|,sslateingress@POST@/cart/checkout
36084,us-west-1,sslateingress,POST,/cart/checkout,d15eb1d27fb4120696f9857f053a46d4,96f9857f053a46d4,,1727312065886,1727312066412,526,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:246|,sslateingress@POST@/cart/checkout
36091,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,26aa38e68dea80045822f7010e1aedb7,1181cc15cc211b85,b923e57323b4ee8a,1727312065635,1727312065636,1,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:209|,paymentservice@POST@/hipstershop.PaymentService/Charge
36098,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,fee64a4af5858d9d6ca3abca2de24143,885b8f48c2c37dd5,f981a2382817e49e,1727312065815,1727312065820,5,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:141|,paymentservice@POST@/hipstershop.PaymentService/Charge
36102,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,208589c2c09840cfc391d0ba2ef5a6f8,58d34bf9759150de,59fcd831c969fcc0,1727312065958,1727312065962,4,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:144|,paymentservice@POST@/hipstershop.PaymentService/Charge
36103,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,7bc1f03cd1c28b8509859a4305bd5cec,982d74d0083c871a,00b6accdf05d3ff0,1727312066039,1727312066043,4,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:138|,paymentservice@POST@/hipstershop.PaymentService/Charge
36151,us-west-1,frontend,POST,/cart/checkout,fee64a4af5858d9d6ca3abca2de24143,20bd567701e681e8,6ca3abca2de24143,1727312065704,1727312066103,399,0,0,-1,frontend@POST@/cart/checkout:5|,frontend@POST@/cart/checkout:235|,frontend@POST@/cart/checkout
36154,us-west-1,frontend,POST,/cart/checkout,d15eb1d27fb4120696f9857f053a46d4,a9db4f3b7d1495c7,96f9857f053a46d4,1727312065930,1727312066403,473,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:234|,frontend@POST@/cart/checkout
36181,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,d15eb1d27fb4120696f9857f053a46d4,bf703c87858f3376,07d7cbf80ab2b8b9,1727312066190,1727312066194,4,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:134|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder
36225,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,208589c2c09840cfc391d0ba2ef5a6f8,227009f1c8a216f9,f961f07c332b77a9,1727312066062,1727312066076,14,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:116|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
36233,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,4063dc38ad64e41d3f36d43682005502,ca6bd7e36d6cfce6,a3e3b09bcc6fa080,1727312066281,1727312066291,10,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:112|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
36263,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,fee64a4af5858d9d6ca3abca2de24143,2104a8900149e614,20bd567701e681e8,1727312065885,1727312066085,200,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:229|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
36272,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,7bc1f03cd1c28b8509859a4305bd5cec,6057e49b283e94d9,72a9ee5e3c18567e,1727312066145,1727312066254,109,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:244|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
36287,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,90293de3175905891467aa1cea320a78,679e31640f94d90b,51638e619e0b8b16,1727312066505,1727312066531,26,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:4|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:216|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
36308,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,559f87b2097b1a3861f6293b71ee0976,e97583fcda06c42b,412639de26802400,1727312066600,1727312066603,3,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:3|,cartservice@POST@/hipstershop.CartService/GetCart:81|,cartservice@POST@/hipstershop.CartService/GetCart
36394,us-west-1,sslateingress,POST,/cart/checkout,208589c2c09840cfc391d0ba2ef5a6f8,c391d0ba2ef5a6f8,,1727312065907,1727312066104,197,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:238|,sslateingress@POST@/cart/checkout
36399,us-west-1,sslateingress,POST,/cart/checkout,7bc1f03cd1c28b8509859a4305bd5cec,09859a4305bd5cec,,1727312065995,1727312066284,289,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:246|,sslateingress@POST@/cart/checkout
36416,us-west-1,frontend,POST,/cart/checkout,208589c2c09840cfc391d0ba2ef5a6f8,f961f07c332b77a9,c391d0ba2ef5a6f8,1727312065925,1727312066083,158,0,0,-1,frontend@POST@/cart/checkout:5|,frontend@POST@/cart/checkout:228|,frontend@POST@/cart/checkout
36428,us-west-1,frontend,POST,/cart/checkout,4063dc38ad64e41d3f36d43682005502,a3e3b09bcc6fa080,3f36d43682005502,1727312066115,1727312066295,180,0,0,-1,frontend@POST@/cart/checkout:5|,frontend@POST@/cart/checkout:238|,frontend@POST@/cart/checkout
36436,us-west-1,frontend,POST,/cart/checkout,90293de3175905891467aa1cea320a78,51638e619e0b8b16,1467aa1cea320a78,1727312066330,1727312066546,216,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:255|,frontend@POST@/cart/checkout
36441,us-west-1,frontend,POST,/cart/checkout,6e4d40cb51564200646fa49668379a1c,40a7a1b3b31ee4e8,646fa49668379a1c,1727312066536,1727312066739,203,0,0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:261|,frontend@POST@/cart/checkout
36443,us-west-1,frontend,POST,/cart/checkout,ce344c99999ad08f254664a81dd36d93,690e0587345e8d42,254664a81dd36d93,1727312066610,1727312066692,82,0,0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:257|,frontend@POST@/cart/checkout
36446,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,208589c2c09840cfc391d0ba2ef5a6f8,59fcd831c969fcc0,f961f07c332b77a9,1727312065935,1727312066054,119,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:229|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder
36451,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,7bc1f03cd1c28b8509859a4305bd5cec,00b6accdf05d3ff0,72a9ee5e3c18567e,1727312066006,1727312066113,107,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:4|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:239|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder
36458,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,4063dc38ad64e41d3f36d43682005502,e35bc0f45bdb5fdd,a3e3b09bcc6fa080,1727312066158,1727312066269,111,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:231|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder
36467,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,90293de3175905891467aa1cea320a78,d2c7c846c7f218b2,51638e619e0b8b16,1727312066342,1727312066480,138,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:4|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:258|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder
36474,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,6e4d40cb51564200646fa49668379a1c,c12546608d554f96,40a7a1b3b31ee4e8,1727312066546,1727312066594,48,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:264|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder
36478,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,ce344c99999ad08f254664a81dd36d93,7528b241a5da2c2f,690e0587345e8d42,1727312066615,1727312066663,48,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:256|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder
36480,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,099da8b1116f3fa14a6a5cde29a1fd21,b128cf115e7bdede,2e11a20832df2df7,1727312066647,1727312066695,48,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:262|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder
36490,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,208589c2c09840cfc391d0ba2ef5a6f8,83b67471afa2cdb6,59fcd831c969fcc0,1727312065938,1727312065944,6,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:248|,cartservice@POST@/hipstershop.CartService/GetCart
36498,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,4063dc38ad64e41d3f36d43682005502,38c75474ce194dc6,e35bc0f45bdb5fdd,1727312066185,1727312066190,5,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:247|,cartservice@POST@/hipstershop.CartService/GetCart
36520,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,6e4d40cb51564200646fa49668379a1c,230ccce345c90c31,c12546608d554f96,1727312066553,1727312066561,8,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:2|,cartservice@POST@/hipstershop.CartService/GetCart:197|,cartservice@POST@/hipstershop.CartService/GetCart
36525,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,099da8b1116f3fa14a6a5cde29a1fd21,e209f92cf388fd14,b128cf115e7bdede,1727312066651,1727312066654,3,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:195|,cartservice@POST@/hipstershop.CartService/GetCart
36552,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,d15eb1d27fb4120696f9857f053a46d4,e3c21bda0b5105b1,07d7cbf80ab2b8b9,1727312066143,1727312066152,9,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:131|,paymentservice@POST@/hipstershop.PaymentService/Charge
36559,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,4063dc38ad64e41d3f36d43682005502,5de0f8ad28373ab6,e35bc0f45bdb5fdd,1727312066219,1727312066225,6,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:139|,paymentservice@POST@/hipstershop.PaymentService/Charge
36563,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,90293de3175905891467aa1cea320a78,6e672bb3d5e19a14,d2c7c846c7f218b2,1727312066377,1727312066379,2,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:140|,paymentservice@POST@/hipstershop.PaymentService/Charge
36569,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,6e4d40cb51564200646fa49668379a1c,e0147bc4fa6c3bcf,c12546608d554f96,1727312066573,1727312066575,2,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:150|,paymentservice@POST@/hipstershop.PaymentService/Charge
36572,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,ce344c99999ad08f254664a81dd36d93,5ab776ec44b5eef3,7528b241a5da2c2f,1727312066636,1727312066639,3,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:144|,paymentservice@POST@/hipstershop.PaymentService/Charge
36654,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,ce344c99999ad08f254664a81dd36d93,173510984fe2d1f0,690e0587345e8d42,1727312066677,1727312066688,11,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:2|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:249|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
36655,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,099da8b1116f3fa14a6a5cde29a1fd21,4a5585fb1f3cff3a,2e11a20832df2df7,1727312066702,1727312066710,8,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:244|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
36701,us-west-1,frontend,POST,/cart/checkout,7bc1f03cd1c28b8509859a4305bd5cec,72a9ee5e3c18567e,09859a4305bd5cec,1727312066005,1727312066262,257,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:239|,frontend@POST@/cart/checkout
36765,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,d15eb1d27fb4120696f9857f053a46d4,7fc54d0674ab143a,a9db4f3b7d1495c7,1727312066296,1727312066397,101,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:230|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
36780,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,6e4d40cb51564200646fa49668379a1c,05d2ec8718dc6efa,40a7a1b3b31ee4e8,1727312066610,1727312066732,122,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:3|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:240|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
36783,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,559f87b2097b1a3861f6293b71ee0976,02f3a3fe341a1e9e,a6e50c3381b2aed8,1727312066721,1727312066776,55,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:234|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations
36798,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,d15eb1d27fb4120696f9857f053a46d4,7ece1ddc61c72d86,07d7cbf80ab2b8b9,1727312066031,1727312066047,16,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:2|,cartservice@POST@/hipstershop.CartService/GetCart:254|,cartservice@POST@/hipstershop.CartService/GetCart
36818,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,90293de3175905891467aa1cea320a78,e8878399530f546d,d2c7c846c7f218b2,1727312066357,1727312066360,3,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:2|,cartservice@POST@/hipstershop.CartService/GetCart:272|,cartservice@POST@/hipstershop.CartService/GetCart
